"subject","trial_num","feedback","latent_agent","latent_prob","mine_prob_win_left","mine_prob_win_right","latent_guess","block_num","condition","subj_choice","lr"
"89138",78,0,0,0.3,0.7,0.3,1,2,2,1,0.055827
"89138",79,1,0,0.3,0.7,0.3,0,2,2,1,0.02665
"89138",80,1,1,0.3,0.7,0.3,0,2,2,1,0.026121
"89138",81,0,0,0.3,0.7,0.3,1,2,2,1,0.050191
"89138",82,1,0,0.3,0.7,0.3,0,2,2,1,0.023766
"89138",83,1,0,0.3,0.7,0.3,0,2,2,1,0.023357
"89138",84,1,0,0.3,0.7,0.3,0,2,2,1,0.022956
"89138",85,1,0,0.3,0.7,0.3,0,2,2,1,0.022563
"89138",86,1,0,0.3,0.7,0.3,0,2,2,1,0.022179
"89138",87,1,0,0.3,0.7,0.3,0,2,2,1,0.021803
"89138",88,0,0,0.3,0.7,0.3,1,2,2,1,0.041753
"89138",89,1,0,0.3,0.7,0.3,0,2,2,1,0.02015
"89138",90,1,1,0.3,0.7,0.3,0,2,2,1,0.019847
"89138",91,1,0,0.3,0.7,0.3,0,2,2,1,0.01955
"89138",92,1,0,0.3,0.7,0.3,0,2,2,1,0.019259
"89138",93,1,1,0.3,0.7,0.3,0,2,2,1,0.018974
"89138",94,1,1,0.3,0.7,0.3,0,2,2,1,0.018695
"89138",95,1,0,0.3,0.7,0.3,0,2,2,1,0.018421
"89138",96,1,1,0.3,0.7,0.3,0,2,2,1,0.018154
"89138",97,0,0,0.3,0.7,0.3,0,2,2,1,0.034442
"89138",98,0,0,0.3,0.7,0.3,1,2,2,1,0.033295
"89138",99,1,0,0.3,0.7,0.3,0,2,2,1,0.016184
"89138",100,0,0,0.3,0.7,0.3,1,2,2,1,0.031709
"89138",101,0,1,0.3,0.3,0.7,1,3,1,1,0.21429
"89138",102,0,1,0.3,0.3,0.7,1,3,1,1,0.19626
"89138",103,0,0,0.3,0.3,0.7,1,3,1,2,0.21429
"89138",104,1,0,0.3,0.3,0.7,0,3,1,2,0.41176
"89138",105,0,0,0.3,0.3,0.7,0,3,1,2,0.10174
"89138",106,1,0,0.3,0.3,0.7,0,3,1,2,0.26473
"89138",107,0,0,0.3,0.3,0.7,1,3,1,2,0.066539
"89138",108,0,0,0.3,0.3,0.7,0,3,1,2,0.068389
"89138",109,0,1,0.3,0.3,0.7,1,3,1,2,0.068946
"89138",110,0,1,0.3,0.3,0.7,1,3,1,1,0.17434
"89138",111,0,1,0.3,0.3,0.7,1,3,1,1,0.15412
"89138",112,1,0,0.3,0.3,0.7,0,3,1,2,0.17185
"89138",113,0,1,0.3,0.3,0.7,1,3,1,2,0.05197
"89138",114,0,0,0.3,0.3,0.7,1,3,1,1,0.13689
"89138",115,1,0,0.3,0.3,0.7,0,3,1,2,0.1394
"89138",116,1,0,0.3,0.3,0.7,0,3,1,2,0.12235
"89138",117,1,0,0.3,0.3,0.7,0,3,1,2,0.10901
"89138",118,0,0,0.3,0.3,0.7,0,3,1,2,0.028218
"89138",119,0,0,0.3,0.3,0.7,0,3,1,2,0.028916
"89138",120,1,0,0.3,0.3,0.7,1,3,1,2,0.092911
"89138",121,1,0,0.3,0.3,0.7,0,3,1,2,0.085012
"89138",122,0,0,0.3,0.3,0.7,1,3,1,2,0.0218
"89138",123,1,0,0.3,0.3,0.7,0,3,1,2,0.07668
"89138",124,1,0,0.3,0.3,0.7,0,3,1,2,0.071219
"89138",125,0,0,0.3,0.3,0.7,1,3,1,2,0.017289
"89138",126,0,1,0.3,0.3,0.7,1,3,1,2,0.017695
"89138",127,0,0,0.3,0.3,0.7,1,3,1,2,0.01806
"89138",128,1,0,0.3,0.3,0.7,0,3,1,2,0.063078
"89138",129,0,1,0.3,0.3,0.7,1,3,1,2,0.016504
"89138",130,0,1,0.3,0.3,0.7,1,3,1,2,0.016789
"89138",131,0,1,0.3,0.3,0.7,1,3,1,2,0.017041
"89138",132,0,1,0.3,0.3,0.7,1,3,1,2,0.017261
"89138",133,1,0,0.3,0.3,0.7,0,3,1,2,0.055489
"89138",134,0,0,0.3,0.3,0.7,1,3,1,2,0.015894
"89138",135,1,0,0.3,0.3,0.7,0,3,1,2,0.051749
"89138",136,1,0,0.3,0.3,0.7,0,3,1,2,0.049203
"89138",137,1,0,0.3,0.3,0.7,0,3,1,2,0.046895
"89138",138,1,0,0.3,0.3,0.7,0,3,1,2,0.044795
"89138",139,1,0,0.3,0.3,0.7,0,3,1,2,0.042874
"89138",140,1,0,0.3,0.3,0.7,0,3,1,2,0.041112
"89138",141,0,0,0.3,0.3,0.7,1,3,1,2,0.010002
"89138",142,0,0,0.3,0.3,0.7,1,3,1,2,0.010154
"89138",143,0,1,0.3,0.3,0.7,1,3,1,2,0.010297
"89138",144,0,1,0.3,0.3,0.7,1,3,1,2,0.010432
"89138",145,0,0,0.3,0.3,0.7,1,3,1,1,0.12251
"89138",146,0,1,0.3,0.3,0.7,1,3,1,2,0.010558
"89138",147,1,0,0.3,0.3,0.7,0,3,1,2,0.037518
"89138",148,1,0,0.3,0.3,0.7,0,3,1,2,0.036161
"89138",149,0,1,0.3,0.3,0.7,1,3,1,2,0.0094059
"89138",150,1,0,0.3,0.3,0.7,0,3,1,2,0.034574
"89143",1,1,0,0.3,0.7,0.3,0,1,2,1,0.3427
"89143",2,1,1,0.3,0.7,0.3,0,1,2,1,0.27751
"89143",3,0,0,0.3,0.7,0.3,0,1,2,1,0.29149
"89143",4,1,0,0.3,0.7,0.3,0,1,2,1,0.15841
"89143",5,1,1,0.3,0.7,0.3,0,1,2,1,0.14177
"89143",6,1,1,0.3,0.7,0.3,0,1,2,1,0.12701
"89143",7,1,0,0.3,0.7,0.3,0,1,2,1,0.11443
"89143",8,1,0,0.3,0.7,0.3,0,1,2,1,0.10381
"89143",9,1,0,0.3,0.7,0.3,0,1,2,1,0.094824
"89143",10,0,0,0.3,0.7,0.3,0,1,2,1,0.11243
"89143",11,1,1,0.3,0.7,0.3,0,1,2,1,0.076185
"89143",12,1,0,0.3,0.7,0.3,0,1,2,1,0.07134
"89143",13,0,0,0.3,0.7,0.3,0,1,2,1,0.087658
"89143",14,1,0,0.3,0.7,0.3,0,1,2,1,0.060249
"89143",15,1,0,0.3,0.7,0.3,0,1,2,1,0.057224
"89143",16,1,1,0.3,0.7,0.3,0,1,2,1,0.05445
"89143",17,1,1,0.3,0.7,0.3,0,1,2,1,0.051905
"89143",18,1,0,0.3,0.7,0.3,0,1,2,1,0.049565
"89143",19,0,0,0.3,0.7,0.3,0,1,2,1,0.061761
"89143",20,1,1,0.3,0.7,0.3,0,1,2,1,0.043979
"89143",21,1,0,0.3,0.7,0.3,0,1,2,1,0.042307
"89143",22,0,0,0.3,0.7,0.3,0,1,2,1,0.053456
"89143",23,1,0,0.3,0.7,0.3,0,1,2,1,0.038166
"89143",24,1,0,0.3,0.7,0.3,0,1,2,1,0.036912
"89143",25,1,0,0.3,0.7,0.3,0,1,2,1,0.035729
"89143",26,1,0,0.3,0.7,0.3,0,1,2,1,0.034612
"89143",27,1,0,0.3,0.7,0.3,0,1,2,1,0.033557
"89143",28,1,1,0.3,0.7,0.3,0,1,2,1,0.032558
"89143",29,1,0,0.3,0.7,0.3,1,1,2,1,0.031612
"89143",30,1,0,0.3,0.7,0.3,0,1,2,1,0.030716
"89143",31,1,0,0.3,0.7,0.3,0,1,2,1,0.029866
"89143",32,1,1,0.3,0.7,0.3,0,1,2,1,0.029059
"89143",33,0,0,0.3,0.7,0.3,0,1,2,1,0.036578
"89143",34,0,0,0.3,0.7,0.3,0,1,2,1,0.035287
"89143",35,1,1,0.3,0.7,0.3,0,1,2,1,0.025917
"89143",36,0,0,0.3,0.7,0.3,0,1,2,1,0.033224
"89143",37,1,1,0.3,0.7,0.3,1,1,2,2,0.3427
"89143",38,1,1,0.3,0.7,0.3,0,1,2,2,0.27751
"89143",39,1,1,0.3,0.7,0.3,0,1,2,2,0.22406
"89143",40,0,0,0.3,0.7,0.3,0,1,2,2,0.23814
"89143",41,0,0,0.3,0.7,0.3,0,1,2,2,0.19233
"89143",42,0,0,0.3,0.7,0.3,0,1,2,2,0.16131
"89143",43,1,0,0.3,0.7,0.3,0,1,2,1,0.024308
"89143",44,0,0,0.3,0.7,0.3,0,1,2,1,0.031392
"89143",45,1,0,0.3,0.7,0.3,0,1,2,1,0.022884
"89143",46,1,0,0.3,0.7,0.3,0,1,2,1,0.022427
"89143",47,1,0,0.3,0.7,0.3,0,1,2,1,0.021986
"89143",48,1,1,0.3,0.7,0.3,0,1,2,1,0.02156
"89143",49,1,0,0.3,0.7,0.3,0,1,2,1,0.021149
"89143",50,1,1,0.3,0.7,0.3,0,1,2,1,0.020752
"89143",51,1,1,0.3,0.7,0.3,0,2,3,1,0.40667
"89143",52,1,1,0.3,0.7,0.3,0,2,3,1,0.30559
"89143",53,0,1,0.3,0.7,0.3,0,2,3,1,0.17485
"89143",54,0,0,0.3,0.7,0.3,0,2,3,1,0.17387
"89143",55,1,1,0.3,0.7,0.3,0,2,3,1,0.16288
"89143",56,0,0,0.3,0.7,0.3,0,2,3,1,0.1307
"89143",57,1,0,0.3,0.7,0.3,0,2,3,1,0.12364
"89143",58,1,0,0.3,0.7,0.3,0,2,3,1,0.11195
"89143",59,1,1,0.3,0.7,0.3,1,2,3,1,0.10186
"89143",60,0,0,0.3,0.7,0.3,0,2,3,1,0.080579
"89143",61,1,1,0.3,0.7,0.3,0,2,3,1,0.08518
"89143",62,1,1,0.3,0.7,0.3,0,2,3,1,0.079104
"89143",63,1,0,0.3,0.7,0.3,1,2,3,1,0.073749
"89143",64,1,1,0.3,0.7,0.3,1,2,3,1,0.069017
"89143",65,0,0,0.3,0.7,0.3,0,2,3,1,0.053
"89143",66,0,1,0.3,0.7,0.3,0,2,3,1,0.052212
"89143",67,0,1,0.3,0.7,0.3,0,2,3,2,0.40667
"89143",68,0,0,0.3,0.7,0.3,0,2,3,2,0.30559
"89143",69,1,0,0.3,0.7,0.3,1,2,3,2,0.17485
"89143",70,1,1,0.3,0.7,0.3,0,2,3,2,0.17387
"89143",71,1,0,0.3,0.7,0.3,1,2,3,2,0.15791
"89143",72,1,0,0.3,0.7,0.3,0,2,3,2,0.1408
"89143",73,1,0,0.3,0.7,0.3,0,2,3,2,0.12573
"89143",74,1,0,0.3,0.7,0.3,0,2,3,2,0.11303
"89143",75,0,0,0.3,0.7,0.3,1,2,3,2,0.086562
"89143",76,0,1,0.3,0.7,0.3,0,2,3,2,0.083457
"89143",77,1,0,0.3,0.7,0.3,1,2,3,2,0.084652
"89143",78,1,0,0.3,0.7,0.3,0,2,3,1,0.057602
"89143",79,1,0,0.3,0.7,0.3,0,2,3,2,0.078785
"89143",80,0,0,0.3,0.7,0.3,0,2,3,2,0.065283
"89143",81,1,0,0.3,0.7,0.3,1,2,3,1,0.054711
"89143",82,0,0,0.3,0.7,0.3,1,2,3,2,0.062946
"89143",83,0,0,0.3,0.7,0.3,0,2,3,2,0.060422
"89143",84,1,0,0.3,0.7,0.3,0,2,3,1,0.052072
"89143",85,0,1,0.3,0.7,0.3,1,2,3,1,0.041583
"89143",86,0,0,0.3,0.7,0.3,1,2,3,2,0.057872
"89143",87,1,1,0.3,0.7,0.3,0,2,3,1,0.047388
"89143",88,1,0,0.3,0.7,0.3,0,2,3,1,0.04539
"89143",89,1,0,0.3,0.7,0.3,0,2,3,1,0.043543
"89143",90,0,0,0.3,0.7,0.3,1,2,3,1,0.034497
"89143",91,1,0,0.3,0.7,0.3,0,2,3,1,0.040238
"89143",92,1,0,0.3,0.7,0.3,0,2,3,1,0.038778
"89143",93,0,0,0.3,0.7,0.3,1,2,3,1,0.030891
"89143",94,0,0,0.3,0.7,0.3,0,2,3,1,0.030605
"89143",95,1,0,0.3,0.7,0.3,0,2,3,2,0.055496
"89143",96,0,0,0.3,0.7,0.3,1,2,3,2,0.051901
"89143",97,1,0,0.3,0.7,0.3,0,2,3,1,0.034905
"89143",98,1,0,0.3,0.7,0.3,0,2,3,1,0.033809
"89143",99,1,0,0.3,0.7,0.3,0,2,3,1,0.032776
"89143",100,1,1,0.3,0.7,0.3,1,2,3,1,0.031799
"89143",101,0,1,0.3,0.7,0.3,1,3,1,1,0.3427
"89143",102,0,0,0.3,0.7,0.3,0,3,1,2,0.3427
"89143",103,0,0,0.3,0.7,0.3,0,3,1,2,0.27751
"89143",104,0,0,0.3,0.7,0.3,0,3,1,1,0.27751
"89143",105,0,1,0.3,0.7,0.3,0,3,1,1,0.22406
"89143",106,0,0,0.3,0.7,0.3,0,3,1,2,0.22406
"89143",107,0,0,0.3,0.7,0.3,0,3,1,2,0.18585
"89143",108,1,0,0.3,0.7,0.3,0,3,1,2,0.20081
"89143",109,0,1,0.3,0.7,0.3,1,3,1,2,0.125
"89143",110,0,1,0.3,0.7,0.3,0,3,1,2,0.1127
"89143",111,0,1,0.3,0.7,0.3,0,3,1,1,0.18585
"89143",112,1,0,0.3,0.7,0.3,0,3,1,1,0.20081
"89143",113,0,1,0.3,0.7,0.3,1,3,1,1,0.125
"89143",114,1,0,0.3,0.7,0.3,0,3,1,2,0.1336
"89143",115,0,0,0.3,0.7,0.3,1,3,1,2,0.087121
"89143",116,1,0,0.3,0.7,0.3,0,3,1,1,0.14865
"89143",117,1,0,0.3,0.7,0.3,0,3,1,1,0.12941
"89143",118,0,0,0.3,0.7,0.3,1,3,1,1,0.080104
"89143",119,1,0,0.3,0.7,0.3,0,3,1,1,0.10609
"89143",120,0,0,0.3,0.7,0.3,0,3,1,1,0.066147
"89143",121,0,1,0.3,0.7,0.3,1,3,1,1,0.063215
"89143",122,0,0,0.3,0.7,0.3,0,3,1,2,0.081084
"89143",123,1,0,0.3,0.7,0.3,0,3,1,2,0.10028
"89143",124,1,0,0.3,0.7,0.3,0,3,1,2,0.091137
"89143",125,0,0,0.3,0.7,0.3,1,3,1,2,0.059789
"89143",126,1,0,0.3,0.7,0.3,0,3,1,1,0.084612
"89143",127,0,1,0.3,0.7,0.3,0,3,1,1,0.05422
"89143",128,0,1,0.3,0.7,0.3,0,3,1,1,0.052181
"89143",129,1,0,0.3,0.7,0.3,0,3,1,1,0.070329
"89143",130,1,0,0.3,0.7,0.3,0,3,1,1,0.065708
"89143",131,0,1,0.3,0.7,0.3,1,3,1,1,0.042185
"89143",132,0,1,0.3,0.7,0.3,0,3,1,1,0.041007
"89143",133,1,0,0.3,0.7,0.3,0,3,1,1,0.056831
"89143",134,0,1,0.3,0.7,0.3,1,3,1,1,0.037031
"89143",135,1,0,0.3,0.7,0.3,0,3,1,1,0.051854
"89143",136,1,0,0.3,0.7,0.3,0,3,1,1,0.049298
"89143",137,0,1,0.3,0.7,0.3,1,3,1,1,0.031654
"89143",138,1,0,0.3,0.7,0.3,0,3,1,1,0.04554
"89143",139,0,0,0.3,0.7,0.3,0,3,1,1,0.029231
"89143",140,0,1,0.3,0.7,0.3,1,3,1,1,0.028704
"89143",141,1,0,0.3,0.7,0.3,0,3,1,1,0.041139
"89143",142,0,0,0.3,0.7,0.3,0,3,1,1,0.026698
"89143",143,1,0,0.3,0.7,0.3,0,3,1,1,0.038486
"89143",144,1,0,0.3,0.7,0.3,0,3,1,1,0.03706
"89143",145,1,0,0.3,0.7,0.3,0,3,1,1,0.035735
"89143",146,0,1,0.3,0.7,0.3,0,3,1,1,0.022663
"89143",147,1,0,0.3,0.7,0.3,0,3,1,1,0.033738
"89143",148,1,0,0.3,0.7,0.3,0,3,1,1,0.032637
"89143",149,1,0,0.3,0.7,0.3,0,3,1,1,0.031605
"89143",150,1,0,0.3,0.7,0.3,0,3,1,1,0.030637
"90452",1,0,1,0.3,0.3,0.7,0,1,1,2,0.16964
"90452",2,1,0,0.3,0.3,0.7,0,1,1,1,0.5
"90452",3,0,1,0.3,0.3,0.7,1,1,1,1,0.0681
"90452",4,0,0,0.3,0.3,0.7,0,1,1,2,0.16041
"90452",5,0,0,0.3,0.3,0.7,1,1,1,1,0.073708
"90452",6,1,0,0.3,0.3,0.7,0,1,1,1,0.29066
"90452",7,0,0,0.3,0.3,0.7,0,1,1,1,0.046025
"90452",8,0,1,0.3,0.3,0.7,1,1,1,1,0.048698
"90452",9,0,0,0.3,0.3,0.7,0,1,1,2,0.14767
"90452",10,0,0,0.3,0.3,0.7,0,1,1,1,0.050716
"90452",11,0,1,0.3,0.3,0.7,1,1,1,1,0.052093
"90452",12,1,0,0.3,0.3,0.7,0,1,1,2,0.32099
"90452",13,1,0,0.3,0.3,0.7,0,1,1,2,0.24299
"90452",14,0,1,0.3,0.3,0.7,0,1,1,2,0.052907
"90452",15,0,1,0.3,0.3,0.7,1,1,1,1,0.05288
"90452",16,1,0,0.3,0.3,0.7,0,1,1,2,0.18567
"90452",17,0,1,0.3,0.3,0.7,0,1,1,2,0.038892
"90452",18,1,0,0.3,0.3,0.7,1,1,1,2,0.15073
"90452",19,1,0,0.3,0.3,0.7,0,1,1,2,0.13099
"90452",20,1,0,0.3,0.3,0.7,0,1,1,2,0.11582
"90452",21,1,0,0.3,0.3,0.7,0,1,1,2,0.10379
"90452",22,1,0,0.3,0.3,0.7,0,1,1,2,0.094035
"90452",23,0,0,0.3,0.3,0.7,1,1,1,2,0.013689
"90452",24,1,0,0.3,0.3,0.7,0,1,1,2,0.084791
"90452",25,1,0,0.3,0.3,0.7,0,1,1,2,0.078164
"90452",26,1,0,0.3,0.3,0.7,0,1,1,2,0.072497
"90452",27,1,0,0.3,0.3,0.7,0,1,1,2,0.067597
"90452",28,1,0,0.3,0.3,0.7,0,1,1,2,0.063317
"90452",29,0,0,0.3,0.3,0.7,1,1,1,2,0.0071884
"90452",30,0,1,0.3,0.3,0.7,1,1,1,2,0.0074278
"90452",31,1,0,0.3,0.3,0.7,0,1,1,2,0.058685
"90452",32,1,0,0.3,0.3,0.7,0,1,1,2,0.055432
"90452",33,1,0,0.3,0.3,0.7,0,1,1,2,0.052521
"90452",34,0,0,0.3,0.3,0.7,1,1,1,2,0.0056065
"90452",35,0,1,0.3,0.3,0.7,1,1,1,2,0.0057718
"90452",36,1,0,0.3,0.3,0.7,0,1,1,2,0.049337
"90452",37,1,0,0.3,0.3,0.7,0,1,1,2,0.047018
"90452",38,1,0,0.3,0.3,0.7,0,1,1,2,0.044906
"90452",39,1,0,0.3,0.3,0.7,0,1,1,2,0.042976
"90452",40,1,0,0.3,0.3,0.7,0,1,1,2,0.041205
"90452",41,0,1,0.3,0.3,0.7,1,1,1,2,0.0038771
"90452",42,0,1,0.3,0.3,0.7,1,1,1,2,0.003976
"90452",43,0,1,0.3,0.3,0.7,1,1,1,2,0.0040753
"90452",44,0,0,0.3,0.3,0.7,1,1,1,2,0.004175
"90452",45,0,1,0.3,0.3,0.7,0,1,1,1,0.053156
"90452",46,0,1,0.3,0.3,0.7,1,1,1,2,0.004275
"90452",47,1,0,0.3,0.3,0.7,0,1,1,2,0.038778
"90452",48,1,0,0.3,0.3,0.7,0,1,1,2,0.03733
"90452",49,0,1,0.3,0.3,0.7,1,1,1,2,0.003789
"90452",50,0,0,0.3,0.3,0.7,1,1,1,2,0.0038733
"90452",51,0,1,0.3,0.7,0.3,0,2,3,1,0.25333
"90452",52,0,0,0.3,0.7,0.3,1,2,3,2,0.25333
"90452",53,1,0,0.3,0.7,0.3,0,2,3,2,0.17315
"90452",54,0,1,0.3,0.7,0.3,0,2,3,1,0.22452
"90452",55,0,0,0.3,0.7,0.3,1,2,3,2,0.17533
"90452",56,1,0,0.3,0.7,0.3,0,2,3,2,0.13002
"90452",57,0,0,0.3,0.7,0.3,0,2,3,2,0.13276
"90452",58,1,0,0.3,0.7,0.3,1,2,3,1,0.12149
"90452",59,1,0,0.3,0.7,0.3,1,2,3,1,0.12656
"90452",60,1,0,0.3,0.7,0.3,1,2,3,1,0.12455
"90452",61,1,0,0.3,0.7,0.3,1,2,3,1,0.11873
"90452",62,1,0,0.3,0.7,0.3,1,2,3,1,0.11138
"90452",63,0,1,0.3,0.7,0.3,0,2,3,1,0.080097
"90452",64,1,0,0.3,0.7,0.3,1,2,3,1,0.092543
"90452",65,0,0,0.3,0.7,0.3,0,2,3,1,0.068984
"90452",66,1,0,0.3,0.7,0.3,1,2,3,1,0.079035
"90452",67,1,0,0.3,0.7,0.3,1,2,3,1,0.075168
"90452",68,0,1,0.3,0.7,0.3,0,2,3,1,0.053897
"90452",69,0,1,0.3,0.7,0.3,0,2,3,1,0.053792
"90452",70,1,0,0.3,0.7,0.3,1,2,3,2,0.10368
"90452",71,1,0,0.3,0.7,0.3,1,2,3,2,0.10097
"90452",72,0,0,0.3,0.7,0.3,0,2,3,2,0.091702
"90452",73,1,0,0.3,0.7,0.3,1,2,3,1,0.061177
"90452",74,0,1,0.3,0.7,0.3,0,2,3,1,0.048502
"90452",75,0,0,0.3,0.7,0.3,0,2,3,2,0.088136
"90452",76,1,1,0.3,0.7,0.3,0,2,3,1,0.054869
"90452",77,1,1,0.3,0.7,0.3,1,2,3,1,0.052999
"90452",78,1,1,0.3,0.7,0.3,1,2,3,1,0.05115
"90452",79,1,1,0.3,0.7,0.3,1,2,3,1,0.049347
"90452",80,0,0,0.3,0.7,0.3,0,2,3,1,0.034791
"90452",81,0,0,0.3,0.7,0.3,0,2,3,2,0.08403
"90452",82,1,0,0.3,0.7,0.3,1,2,3,1,0.045304
"90452",83,1,0,0.3,0.7,0.3,1,2,3,1,0.043842
"90452",84,0,1,0.3,0.7,0.3,0,2,3,1,0.030304
"90452",85,0,0,0.3,0.7,0.3,0,2,3,2,0.079773
"90452",86,1,0,0.3,0.7,0.3,1,2,3,1,0.040644
"90452",87,1,1,0.3,0.7,0.3,1,2,3,1,0.039437
"90452",88,1,1,0.3,0.7,0.3,1,2,3,1,0.038273
"90452",89,1,0,0.3,0.7,0.3,0,2,3,1,0.037154
"90452",90,1,0,0.3,0.7,0.3,0,2,3,1,0.03608
"90452",91,1,0,0.3,0.7,0.3,0,2,3,1,0.035051
"90452",92,1,0,0.3,0.7,0.3,0,2,3,1,0.034067
"90452",93,0,0,0.3,0.7,0.3,0,2,3,1,0.020035
"90452",94,1,0,0.3,0.7,0.3,0,2,3,1,0.032209
"90452",95,0,0,0.3,0.7,0.3,0,2,3,1,0.019254
"90452",96,0,0,0.3,0.7,0.3,0,2,3,2,0.075585
"90452",97,0,0,0.3,0.7,0.3,0,2,3,1,0.01947
"90452",98,1,1,0.3,0.7,0.3,1,2,3,2,0.051133
"90452",99,0,1,0.3,0.7,0.3,0,2,3,2,0.066579
"90452",100,0,0,0.3,0.7,0.3,0,2,3,2,0.063484
"90452",101,0,0,0.3,0.3,0.7,0,3,2,1,0.5
"90452",102,1,0,0.3,0.3,0.7,1,3,2,2,0.16964
"90452",103,0,0,0.3,0.3,0.7,0,3,2,2,0.42748
"90452",104,0,0,0.3,0.3,0.7,0,3,2,1,0.33333
"90452",105,0,0,0.3,0.3,0.7,0,3,2,1,0.25
"90452",106,1,1,0.3,0.3,0.7,1,3,2,2,0.076627
"90452",107,0,0,0.3,0.3,0.7,0,3,2,2,0.27815
"90452",108,1,0,0.3,0.3,0.7,1,3,2,2,0.048399
"90452",109,1,1,0.3,0.3,0.7,1,3,2,2,0.050544
"90452",110,0,0,0.3,0.3,0.7,0,3,2,2,0.19759
"90452",111,0,0,0.3,0.3,0.7,0,3,2,1,0.2
"90452",112,0,0,0.3,0.3,0.7,0,3,2,1,0.16667
"90452",113,1,1,0.3,0.3,0.7,1,3,2,2,0.03678
"90452",114,1,0,0.3,0.3,0.7,1,3,2,2,0.038037
"90452",115,1,0,0.3,0.3,0.7,1,3,2,2,0.039002
"90452",116,1,0,0.3,0.3,0.7,1,3,2,2,0.039689
"90452",117,1,0,0.3,0.3,0.7,1,3,2,2,0.04012
"90452",118,1,0,0.3,0.3,0.7,1,3,2,2,0.040323
"90452",119,0,0,0.3,0.3,0.7,0,3,2,2,0.13115
"90452",120,1,1,0.3,0.3,0.7,1,3,2,2,0.032278
"90452",121,0,0,0.3,0.3,0.7,0,3,2,2,0.11232
"90452",122,1,0,0.3,0.3,0.7,1,3,2,2,0.026774
"90452",123,1,0,0.3,0.3,0.7,1,3,2,2,0.027011
"90452",124,1,1,0.3,0.3,0.7,1,3,2,2,0.027172
"90452",125,1,0,0.3,0.3,0.7,0,3,2,2,0.027263
"90452",126,1,0,0.3,0.3,0.7,0,3,2,2,0.027291
"90452",127,1,1,0.3,0.3,0.7,0,3,2,2,0.027262
"90452",128,1,0,0.3,0.3,0.7,0,3,2,2,0.027182
"90452",129,1,1,0.3,0.3,0.7,1,3,2,2,0.027058
"90452",130,1,0,0.3,0.3,0.7,1,3,2,2,0.026895
"90452",131,1,1,0.3,0.3,0.7,1,3,2,2,0.026698
"90452",132,1,0,0.3,0.3,0.7,1,3,2,2,0.026472
"90452",133,1,0,0.3,0.3,0.7,1,3,2,2,0.026222
"90452",134,0,0,0.3,0.3,0.7,0,3,2,2,0.073398
"90452",135,1,1,0.3,0.3,0.7,1,3,2,2,0.023
"90452",136,1,1,0.3,0.3,0.7,1,3,2,2,0.022832
"90452",137,1,0,0.3,0.3,0.7,1,3,2,2,0.022649
"90452",138,1,0,0.3,0.3,0.7,1,3,2,2,0.022452
"90452",139,0,0,0.3,0.3,0.7,0,3,2,2,0.062499
"90452",140,1,1,0.3,0.3,0.7,1,3,2,2,0.020073
"90452",141,1,1,0.3,0.3,0.7,1,3,2,2,0.019932
"90452",142,1,1,0.3,0.3,0.7,1,3,2,2,0.019782
"90452",143,1,1,0.3,0.3,0.7,1,3,2,2,0.019623
"90452",144,1,0,0.3,0.3,0.7,1,3,2,2,0.019458
"90452",145,1,0,0.3,0.3,0.7,1,3,2,2,0.019286
"90452",146,1,1,0.3,0.3,0.7,1,3,2,2,0.01911
"90452",147,1,0,0.3,0.3,0.7,1,3,2,2,0.018929
"90452",148,1,0,0.3,0.3,0.7,1,3,2,2,0.018745
"90452",149,1,0,0.3,0.3,0.7,1,3,2,2,0.018558
"90452",150,1,0,0.3,0.3,0.7,1,3,2,2,0.018369
"90576",1,1,0,0.3,0.3,0.7,0,1,1,1,0.5
"90576",2,0,0,0.3,0.3,0.7,1,1,1,2,0.11728
"90576",3,0,0,0.3,0.3,0.7,1,1,1,2,0.11414
"90576",4,0,0,0.3,0.3,0.7,1,1,1,1,0.044289
"90576",5,1,0,0.3,0.3,0.7,0,1,1,2,0.40167
"90576",6,1,0,0.3,0.3,0.7,0,1,1,2,0.28656
"90576",7,1,0,0.3,0.3,0.7,0,1,1,1,0.3192
"90576",8,1,0,0.3,0.3,0.7,0,1,1,1,0.24196
"90576",9,0,0,0.3,0.3,0.7,0,1,1,2,0.030613
"90576",10,0,0,0.3,0.3,0.7,1,1,1,2,0.03191
"90576",11,0,1,0.3,0.3,0.7,1,1,1,1,0.016018
"90576",12,1,0,0.3,0.3,0.7,0,1,1,2,0.20944
"90576",13,0,1,0.3,0.3,0.7,1,1,1,1,0.017109
"90576",14,0,1,0.3,0.3,0.7,1,1,1,1,0.018188
"90576",15,0,0,0.3,0.3,0.7,1,1,1,1,0.019243
"90576",16,0,1,0.3,0.3,0.7,1,1,1,2,0.02233
"90576",17,0,0,0.3,0.3,0.7,1,1,1,1,0.020263
"90576",18,0,1,0.3,0.3,0.7,1,1,1,2,0.023164
"90576",19,0,1,0.3,0.3,0.7,1,1,1,1,0.021236
"90576",20,1,0,0.3,0.3,0.7,0,1,1,2,0.16555
"90576",21,1,0,0.3,0.3,0.7,0,1,1,2,0.14204
"90576",22,0,1,0.3,0.3,0.7,1,1,1,1,0.022154
"90576",23,0,0,0.3,0.3,0.7,1,1,1,2,0.01342
"90576",24,0,1,0.3,0.3,0.7,1,1,1,1,0.023007
"90576",25,0,0,0.3,0.3,0.7,1,1,1,2,0.013883
